,dist,vel,acc,jerk,time
170,34.07067620965863,2.4396745230078567,-1.0,0.0,6.865881032547699
171,34.13535155930171,2.4130190796857462,-1.0,0.0,6.892536475869809
172,34.19931639628609,2.3863636363636367,-1.0,0.0,6.919191919191919
173,34.26257072061178,2.3597081930415262,-1.0,0.0,6.945847362514029
174,34.32511453227877,2.3330527497194167,-1.0,0.0,6.972502805836139
175,34.38694783128706,2.3063973063973062,-1.0,0.0,6.999158249158249
176,34.448070617636645,2.2797418630751967,-1.0,0.0,7.025813692480359
177,34.50848289132754,2.2530864197530867,-1.0,0.0,7.052469135802468
178,34.56818465235973,2.2264309764309766,-1.0,0.0,7.079124579124579
179,34.627175900733235,2.1997755331088666,-1.0,0.0,7.105780022446689
180,34.68545663644803,2.1731200897867566,-1.0,0.0,7.132435465768799
181,34.74302685950413,2.1464646464646466,-1.0,0.0,7.159090909090908
182,34.79988656990153,2.1198092031425366,-1.0,0.0,7.185746352413019
183,34.856035767640236,2.0931537598204266,-1.0,0.0,7.212401795735129
184,34.91147445272025,2.0664983164983166,-1.0,0.0,7.239057239057239
185,34.96620262514155,2.0398428731762066,-1.0,0.0,7.265712682379348
186,35.020220284904156,2.0131874298540966,-1.0,0.0,7.292368125701459
187,35.07352743200807,1.9865319865319866,-1.0,0.0,7.319023569023569
188,35.126124066453286,1.9598765432098766,-1.0,0.0,7.345679012345679
189,35.1780101882398,1.9332210998877666,-1.0,0.0,7.372334455667788
190,35.22918579736761,1.9065656565656566,-1.0,0.0,7.398989898989899
191,35.27965089383673,1.8799102132435466,-1.0,0.0,7.425645342312009
192,35.32940547764716,1.8532547699214366,-1.0,0.0,7.452300785634119
193,35.378449548798876,1.8265993265993266,-1.0,0.0,7.478956228956228
194,35.426783107291904,1.7999438832772165,-1.0,0.0,7.505611672278339
195,35.474406153126225,1.7732884399551065,-1.0,0.0,7.532267115600449
196,35.52131868630185,1.7466329966329965,-1.0,0.0,7.558922558922559
197,35.56752070681878,1.719977553310887,-1.0,0.0,7.585578002244668
198,35.613012214677006,1.693322109988777,-1.0,0.0,7.612233445566778
199,35.657793209876544,1.666666666666667,-1.0,0.0,7.638888888888888
200,35.657793209876544,1.666666666666667,-1.0,0.3,7.638888888888888
201,35.71334500561358,1.6331666836717345,-0.98989898989899,0.3,7.672558922558922
202,35.76777458140719,1.6000068020270044,-0.9797979797979798,0.3,7.706228956228956
203,35.82109338848128,1.5671870217324766,-0.9696969696969697,0.3,7.73989898989899
204,35.87331287805977,1.534707342788151,-0.9595959595959596,0.3,7.773569023569023
205,35.924444501366565,1.5025677651940281,-0.9494949494949495,0.3,7.807239057239057
206,35.9744997096256,1.4707682889501075,-0.9393939393939394,0.3,7.840909090909091
207,36.02348995406074,1.439308914056389,-0.9292929292929293,0.3,7.874579124579124
208,36.07142668589594,1.408189640512873,-0.9191919191919192,0.3,7.908249158249157
209,36.1183213563551,1.3774104683195596,-0.9090909090909091,0.3,7.941919191919191
210,36.16418541666213,1.3469713974764483,-0.898989898989899,0.3,7.975589225589225
211,36.20903031804095,1.3168724279835395,-0.8888888888888888,0.3,8.00925925925926
212,36.25286751171546,1.287113559840833,-0.8787878787878788,0.3,8.042929292929292
213,36.295708448909586,1.2576947930483287,-0.8686868686868687,0.3,8.076599326599325
214,36.33756458084723,1.2286161276060268,-0.8585858585858586,0.3,8.11026936026936
215,36.378447358752304,1.1998775635139274,-0.8484848484848485,0.3,8.143939393939393
216,36.418368233848724,1.1714791007720304,-0.8383838383838385,0.3,8.177609427609427
217,36.45733865736041,1.1434207393803357,-0.8282828282828283,0.3,8.21127946127946
218,36.49537008051127,1.1157024793388435,-0.8181818181818181,0.3,8.244949494949495
219,36.5324739545252,1.0883243206475532,-0.8080808080808081,0.3,8.278619528619528
220,36.56866173062614,1.0612862633064655,-0.797979797979798,0.3,8.312289562289562
221,36.603944860037984,1.0345883073155804,-0.7878787878787878,0.3,8.345959595959595
222,36.638334793984654,1.0082304526748975,-0.7777777777777778,0.3,8.37962962962963
223,36.67184298369006,0.9822126993844168,-0.7676767676767677,0.3,8.413299663299663
224,36.704480880378114,0.9565350474441386,-0.7575757575757576,0.3,8.446969696969697
225,36.73625993527272,0.9311974968540628,-0.7474747474747475,0.3,8.48063973063973
226,36.76719159959781,0.9062000476141893,-0.7373737373737375,0.3,8.514309764309765
227,36.797287324577276,0.8815426997245183,-0.7272727272727273,0.3,8.547979797979798
228,36.82655856143503,0.8572254531850495,-0.7171717171717171,0.3,8.58164983164983
229,36.85501676139501,0.8332483079957831,-0.7070707070707071,0.3,8.615319865319865
230,36.8826733756811,0.8096112641567189,-0.696969696969697,0.3,8.648989898989898
231,36.90953985551724,0.7863143216678574,-0.6868686868686869,0.3,8.682659932659933
232,36.935627652127316,0.763357480529198,-0.6767676767676768,0.3,8.716329966329965
233,36.960948216735254,0.7407407407407409,-0.6666666666666667,0.3,8.75
234,36.985513000564964,0.7184641023024865,-0.6565656565656566,0.3,8.783670033670033
235,37.009333454840366,0.6965275652144343,-0.6464646464646464,0.3,8.817340067340067
236,37.03242103078536,0.6749311294765843,-0.6363636363636364,0.3,8.8510101010101
237,37.05478717962386,0.6536747950889369,-0.6262626262626263,0.3,8.884680134680135
238,37.076443352579794,0.6327585620514917,-0.6161616161616161,0.3,8.918350168350168
239,37.09740100087705,0.6121824303642488,-0.6060606060606061,0.3,8.9520202020202
240,37.11767157573956,0.5919464000272083,-0.595959595959596,0.3,8.985690235690235
241,37.13726652839123,0.5720504710403703,-0.5858585858585859,0.3,9.019360269360268
242,37.15619731005597,0.5524946434037346,-0.5757575757575757,0.3,9.053030303030303
243,37.174475371957705,0.5332789171173011,-0.5656565656565656,0.3,9.086700336700336
244,37.19211216532033,0.5144032921810703,-0.5555555555555556,0.3,9.12037037037037
245,37.209119141367765,0.4958677685950416,-0.5454545454545454,0.3,9.154040404040403
246,37.22550775132392,0.4776723463592153,-0.5353535353535354,0.3,9.187710437710438
247,37.24128944641272,0.45981702547359143,-0.5252525252525253,0.3,9.22138047138047
248,37.25647567785806,0.44230180593816987,-0.5151515151515151,0.3,9.255050505050505
249,37.271077896883874,0.4251266877529506,-0.5050505050505051,0.3,9.288720538720538
