%time,field.header.seq,field.header.stamp,field.header.frame_id,field.enabled,field.override_active,field.command_output_fault,field.input_output_fault,field.output_reported_fault,field.pacmod_fault,field.vehicle_fault,field.manual_input,field.command,field.output
1576563569129340242,372456,1576563569129340242,pacmod,0,0,0,0,0,0,0,8.623,0.0,8.623
1576563569163498802,372457,1576563569163498802,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563569197212405,372458,1576563569197212405,pacmod,0,0,0,0,0,0,0,8.614,0.0,8.614
1576563569229212715,372459,1576563569229212715,pacmod,0,0,0,0,0,0,0,8.62,0.0,8.62
1576563569263019261,372460,1576563569263019261,pacmod,0,0,0,0,0,0,0,8.616,0.0,8.616
1576563569297130837,372461,1576563569297130837,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563569330147437,372462,1576563569330147437,pacmod,0,0,0,0,0,0,0,8.618,0.0,8.618
1576563569364357257,372463,1576563569364357257,pacmod,0,0,0,0,0,0,0,8.637,0.0,8.637
1576563569397696886,372464,1576563569397696886,pacmod,0,0,0,0,0,0,0,8.641,0.0,8.641
1576563569430784672,372465,1576563569430784672,pacmod,0,0,0,0,0,0,0,8.639,0.0,8.639
1576563569465361456,372466,1576563569465361456,pacmod,0,0,0,0,0,0,0,8.637,0.0,8.637
1576563569497900382,372467,1576563569497900382,pacmod,0,0,0,0,0,0,0,8.641,0.0,8.641
1576563569530206372,372468,1576563569530206372,pacmod,0,0,0,0,0,0,0,8.641,0.0,8.641
1576563569564945858,372469,1576563569564945858,pacmod,0,0,0,0,0,0,0,8.641,0.0,8.641
1576563569597451042,372470,1576563569597451042,pacmod,0,0,0,0,0,0,0,8.641,0.0,8.641
1576563569630710471,372471,1576563569630710471,pacmod,0,0,0,0,0,0,0,8.641,0.0,8.641
1576563569665887759,372472,1576563569665887759,pacmod,0,0,0,0,0,0,0,8.641,0.0,8.641
1576563569698716534,372473,1576563569698716534,pacmod,0,0,0,0,0,0,0,8.641,0.0,8.641
1576563569730925525,372474,1576563569730925525,pacmod,0,0,0,0,0,0,0,8.639,0.0,8.639
1576563569764784521,372475,1576563569764784521,pacmod,0,0,0,0,0,0,0,8.639,0.0,8.639
1576563569797945423,372476,1576563569797945423,pacmod,0,0,0,0,0,0,0,8.637,0.0,8.637
1576563569832148362,372477,1576563569832148362,pacmod,0,0,0,0,0,0,0,8.637,0.0,8.637
1576563569867234138,372478,1576563569867234138,pacmod,0,0,0,0,0,0,0,8.635,0.0,8.635
1576563569899378176,372479,1576563569899378176,pacmod,0,0,0,0,0,0,0,8.634,0.0,8.634
1576563569931615195,372480,1576563569931615195,pacmod,0,0,0,0,0,0,0,8.634,0.0,8.634
1576563569966606453,372481,1576563569966606453,pacmod,0,0,0,0,0,0,0,8.632,0.0,8.632
1576563569999045947,372482,1576563569999045947,pacmod,0,0,0,0,0,0,0,8.63,0.0,8.63
1576563570032936702,372483,1576563570032936702,pacmod,0,0,0,0,0,0,0,8.63,0.0,8.63
1576563570067016068,372484,1576563570067016068,pacmod,0,0,0,0,0,0,0,8.628,0.0,8.628
1576563570100159805,372485,1576563570100159805,pacmod,0,0,0,0,0,0,0,8.627,0.0,8.627
1576563570132482419,372486,1576563570132482419,pacmod,0,0,0,0,0,0,0,8.625,0.0,8.625
1576563570167344091,372487,1576563570167344091,pacmod,0,0,0,0,0,0,0,8.623,0.0,8.623
1576563570200705458,372488,1576563570200705458,pacmod,0,0,0,0,0,0,0,8.623,0.0,8.623
1576563570233877591,372489,1576563570233877591,pacmod,0,0,0,0,0,0,0,8.621,0.0,8.621
1576563570267770416,372490,1576563570267770416,pacmod,0,0,0,0,0,0,0,8.62,0.0,8.62
1576563570301171523,372491,1576563570301171523,pacmod,0,0,0,0,0,0,0,8.618,0.0,8.618
1576563570333194472,372492,1576563570333194472,pacmod,0,0,0,0,0,0,0,8.616,0.0,8.616
1576563570367227147,372493,1576563570367227147,pacmod,0,0,0,0,0,0,0,8.614,0.0,8.614
1576563570402205678,372494,1576563570402205678,pacmod,0,0,0,0,0,0,0,8.614,0.0,8.614
1576563570434678034,372495,1576563570434678034,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570468845565,372496,1576563570468845565,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570501959899,372497,1576563570501959899,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570533992438,372498,1576563570533992438,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570569220357,372499,1576563570569220357,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570602518471,372500,1576563570602518471,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570634375980,372501,1576563570634375980,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570669395874,372502,1576563570669395874,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570702708379,372503,1576563570702708379,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570734657334,372504,1576563570734657334,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570769877496,372505,1576563570769877496,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570803113196,372506,1576563570803113196,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570835065193,372507,1576563570835065193,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563570870069348,372508,1576563570870069348,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570903200071,372509,1576563570903200071,pacmod,0,0,0,0,0,0,0,8.613,0.0,8.613
1576563570935532059,372510,1576563570935532059,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563570970696244,372511,1576563570970696244,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571004569889,372512,1576563571004569889,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571036277860,372513,1576563571036277860,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571070945617,372514,1576563571070945617,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571104282559,372515,1576563571104282559,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571136497087,372516,1576563571136497087,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571171910490,372517,1576563571171910490,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571205619497,372518,1576563571205619497,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571236849971,372519,1576563571236849971,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571271804516,372520,1576563571271804516,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571305009116,372521,1576563571305009116,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571338097920,372522,1576563571338097920,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571372275001,372523,1576563571372275001,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571405471779,372524,1576563571405471779,pacmod,0,0,0,0,0,0,0,8.611,0.0,8.611
1576563571438320839,372525,1576563571438320839,pacmod,0,0,0,0,0,0,0,8.609,0.0,8.609
1576563571472565389,372526,1576563571472565389,pacmod,0,0,0,0,0,0,0,8.609,0.0,8.609
1576563571505819489,372527,1576563571505819489,pacmod,0,0,0,0,0,0,0,8.609,0.0,8.609
1576563571538458748,372528,1576563571538458748,pacmod,0,0,0,0,0,0,0,8.607,0.0,8.607
1576563571573035237,372529,1576563571573035237,pacmod,0,0,0,0,0,0,0,8.607,0.0,8.607
1576563571606135081,372530,1576563571606135081,pacmod,0,0,0,0,0,0,0,8.606,0.0,8.606
1576563571638320237,372531,1576563571638320237,pacmod,0,0,0,0,0,0,0,8.602,0.0,8.602
1576563571673366938,372532,1576563571673366938,pacmod,0,0,0,0,0,0,0,8.602,0.0,8.602
1576563571706503200,372533,1576563571706503200,pacmod,0,0,0,0,0,0,0,8.602,0.0,8.602
1576563571738999661,372534,1576563571738999661,pacmod,0,0,0,0,0,0,0,8.6,0.0,8.6
1576563571773855180,372535,1576563571773855180,pacmod,0,0,0,0,0,0,0,8.599,0.0,8.599
1576563571807065534,372536,1576563571807065534,pacmod,0,0,0,0,0,0,0,8.597,0.0,8.597
1576563571839195438,372537,1576563571839195438,pacmod,0,0,0,0,0,0,0,8.595,0.0,8.595
1576563571875104277,372538,1576563571875104277,pacmod,0,0,0,0,0,0,0,8.592,0.0,8.592
1576563571908362688,372539,1576563571908362688,pacmod,0,0,0,0,0,0,0,8.588,0.0,8.588
1576563571940601738,372540,1576563571940601738,pacmod,0,0,0,0,0,0,0,8.588,0.0,8.588
1576563571974868686,372541,1576563571974868686,pacmod,0,0,0,0,0,0,0,8.588,0.0,8.588
1576563572008763934,372542,1576563572008763934,pacmod,0,0,0,0,0,0,0,8.588,0.0,8.588
1576563572040916286,372543,1576563572040916286,pacmod,0,0,0,0,0,0,0,8.588,0.0,8.588
1576563572075086407,372544,1576563572075086407,pacmod,0,0,0,0,0,0,0,8.588,0.0,8.588
1576563572109073253,372545,1576563572109073253,pacmod,0,0,0,0,0,0,0,8.587,0.0,8.587
1576563572141224632,372546,1576563572141224632,pacmod,0,0,0,0,0,0,0,8.583,0.0,8.583
1576563572175590947,372547,1576563572175590947,pacmod,0,0,0,0,0,0,0,8.581,0.0,8.581
1576563572208547967,372548,1576563572208547967,pacmod,0,0,0,0,0,0,0,8.58,0.0,8.58
1576563572241713331,372549,1576563572241713331,pacmod,0,0,0,0,0,0,0,8.576,0.0,8.576
1576563572275025623,372550,1576563572275025623,pacmod,0,0,0,0,0,0,0,8.573,0.0,8.573
1576563572309079766,372551,1576563572309079766,pacmod,0,0,0,0,0,0,0,8.571,0.0,8.571
1576563572342196694,372552,1576563572342196694,pacmod,0,0,0,0,0,0,0,8.569,0.0,8.569
1576563572375456792,372553,1576563572375456792,pacmod,0,0,0,0,0,0,0,8.567,0.0,8.567
1576563572408922123,372554,1576563572408922123,pacmod,0,0,0,0,0,0,0,8.566,0.0,8.566
1576563572442980223,372555,1576563572442980223,pacmod,0,0,0,0,0,0,0,8.56,0.0,8.56
1576563572476764030,372556,1576563572476764030,pacmod,0,0,0,0,0,0,0,8.559,0.0,8.559
1576563572510352420,372557,1576563572510352420,pacmod,0,0,0,0,0,0,0,8.555,0.0,8.555
1576563572543343210,372558,1576563572543343210,pacmod,0,0,0,0,0,0,0,8.552,0.0,8.552
1576563572577357388,372559,1576563572577357388,pacmod,0,0,0,0,0,0,0,8.55,0.0,8.55
1576563572610688184,372560,1576563572610688184,pacmod,0,0,0,0,0,0,0,8.546,0.0,8.546
1576563572643109165,372561,1576563572643109165,pacmod,0,0,0,0,0,0,0,8.538,0.0,8.538
1576563572677968187,372562,1576563572677968187,pacmod,0,0,0,0,0,0,0,8.529,0.0,8.529
1576563572711880249,372563,1576563572711880249,pacmod,0,0,0,0,0,0,0,8.522,0.0,8.522
1576563572743192182,372564,1576563572743192182,pacmod,0,0,0,0,0,0,0,8.515,0.0,8.515
1576563572778313418,372565,1576563572778313418,pacmod,0,0,0,0,0,0,0,8.515,0.0,8.515
1576563572811265826,372566,1576563572811265826,pacmod,0,0,0,0,0,0,0,8.515,0.0,8.515
1576563572843662200,372567,1576563572843662200,pacmod,0,0,0,0,0,0,0,8.511,0.0,8.511
1576563572878437903,372568,1576563572878437903,pacmod,0,0,0,0,0,0,0,8.506,0.0,8.506
1576563572912046957,372569,1576563572912046957,pacmod,0,0,0,0,0,0,0,8.498,0.0,8.498
1576563572944016824,372570,1576563572944016824,pacmod,0,0,0,0,0,0,0,8.494,0.0,8.494
1576563572979122893,372571,1576563572979122893,pacmod,0,0,0,0,0,0,0,8.492,0.0,8.492
1576563573012213356,372572,1576563573012213356,pacmod,0,0,0,0,0,0,0,8.489,0.0,8.489
1576563573044244955,372573,1576563573044244955,pacmod,0,0,0,0,0,0,0,8.484,0.0,8.484
1576563573078791021,372574,1576563573078791021,pacmod,0,0,0,0,0,0,0,8.463,0.0,8.463
1576563573113056691,372575,1576563573113056691,pacmod,0,0,0,0,0,0,0,8.435,0.0,8.435
1576563573144752027,372576,1576563573144752027,pacmod,0,0,0,0,0,0,0,8.41,0.0,8.41
1576563573179892919,372577,1576563573179892919,pacmod,0,0,0,0,0,0,0,8.393,0.0,8.393
1576563573212887391,372578,1576563573212887391,pacmod,0,0,0,0,0,0,0,8.386,0.0,8.386
1576563573245190386,372579,1576563573245190386,pacmod,0,0,0,0,0,0,0,8.375,0.0,8.375
1576563573280479540,372580,1576563573280479540,pacmod,0,0,0,0,0,0,0,8.363,0.0,8.363
1576563573314492165,372581,1576563573314492165,pacmod,0,0,0,0,0,0,0,8.351,0.0,8.351
1576563573345591550,372582,1576563573345591550,pacmod,0,0,0,0,0,0,0,8.347,0.0,8.347
1576563573381110109,372583,1576563573381110109,pacmod,0,0,0,0,0,0,0,8.347,0.0,8.347
1576563573413804021,372584,1576563573413804021,pacmod,0,0,0,0,0,0,0,8.347,0.0,8.347
1576563573446258099,372585,1576563573446258099,pacmod,0,0,0,0,0,0,0,8.346,0.0,8.346
1576563573481943834,372586,1576563573481943834,pacmod,0,0,0,0,0,0,0,8.34,0.0,8.34
1576563573515264859,372587,1576563573515264859,pacmod,0,0,0,0,0,0,0,8.339,0.0,8.339
1576563573546523610,372588,1576563573546523610,pacmod,0,0,0,0,0,0,0,8.333,0.0,8.333
1576563573582459229,372589,1576563573582459229,pacmod,0,0,0,0,0,0,0,8.316,0.0,8.316
1576563573614699226,372590,1576563573614699226,pacmod,0,0,0,0,0,0,0,8.302,0.0,8.302
1576563573647250690,372591,1576563573647250690,pacmod,0,0,0,0,0,0,0,8.283,0.0,8.283
1576563573682179933,372592,1576563573682179933,pacmod,0,0,0,0,0,0,0,8.265,0.0,8.265
1576563573715175445,372593,1576563573715175445,pacmod,0,0,0,0,0,0,0,8.264,0.0,8.264
1576563573747481649,372594,1576563573747481649,pacmod,0,0,0,0,0,0,0,8.262,0.0,8.262
1576563573781371745,372595,1576563573781371745,pacmod,0,0,0,0,0,0,0,8.26,0.0,8.26
1576563573815625013,372596,1576563573815625013,pacmod,0,0,0,0,0,0,0,8.253,0.0,8.253
1576563573848694812,372597,1576563573848694812,pacmod,0,0,0,0,0,0,0,8.246,0.0,8.246
1576563573883153985,372598,1576563573883153985,pacmod,0,0,0,0,0,0,0,8.236,0.0,8.236
1576563573916182239,372599,1576563573916182239,pacmod,0,0,0,0,0,0,0,8.222,0.0,8.222
1576563573948775756,372600,1576563573948775756,pacmod,0,0,0,0,0,0,0,8.185,0.0,8.185
1576563573983517766,372601,1576563573983517766,pacmod,0,0,0,0,0,0,0,8.152,0.0,8.152
1576563574016734778,372602,1576563574016734778,pacmod,0,0,0,0,0,0,0,8.129,0.0,8.129
1576563574049152154,372603,1576563574049152154,pacmod,0,0,0,0,0,0,0,8.117,0.0,8.117
1576563574084119218,372604,1576563574084119218,pacmod,0,0,0,0,0,0,0,8.096,0.0,8.096
1576563574117087690,372605,1576563574117087690,pacmod,0,0,0,0,0,0,0,8.077,0.0,8.077
1576563574149265417,372606,1576563574149265417,pacmod,0,0,0,0,0,0,0,8.07,0.0,8.07
1576563574183268873,372607,1576563574183268873,pacmod,0,0,0,0,0,0,0,8.068,0.0,8.068
1576563574217490741,372608,1576563574217490741,pacmod,0,0,0,0,0,0,0,8.068,0.0,8.068
1576563574250743132,372609,1576563574250743132,pacmod,0,0,0,0,0,0,0,8.068,0.0,8.068
1576563574285152065,372610,1576563574285152065,pacmod,0,0,0,0,0,0,0,8.065,0.0,8.065
1576563574317978738,372611,1576563574317978738,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563574350184980,372612,1576563574350184980,pacmod,0,0,0,0,0,0,0,8.054,0.0,8.054
1576563574385037979,372613,1576563574385037979,pacmod,0,0,0,0,0,0,0,8.047,0.0,8.047
1576563574418158866,372614,1576563574418158866,pacmod,0,0,0,0,0,0,0,8.047,0.0,8.047
1576563574451264978,372615,1576563574451264978,pacmod,0,0,0,0,0,0,0,8.049,0.0,8.049
1576563574484289273,372616,1576563574484289273,pacmod,0,0,0,0,0,0,0,8.052,0.0,8.052
1576563574518675469,372617,1576563574518675469,pacmod,0,0,0,0,0,0,0,8.054,0.0,8.054
1576563574550798434,372618,1576563574550798434,pacmod,0,0,0,0,0,0,0,8.054,0.0,8.054
1576563574585807560,372619,1576563574585807560,pacmod,0,0,0,0,0,0,0,8.054,0.0,8.054
1576563574619538806,372620,1576563574619538806,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563574652033103,372621,1576563574652033103,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563574686046727,372622,1576563574686046727,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563574719518752,372623,1576563574719518752,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563574751555086,372624,1576563574751555086,pacmod,0,0,0,0,0,0,0,8.059,0.0,8.059
1576563574787495362,372625,1576563574787495362,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563574820953038,372626,1576563574820953038,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563574852922756,372627,1576563574852922756,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563574887479611,372628,1576563574887479611,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563574921141807,372629,1576563574921141807,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563574952282007,372630,1576563574952282007,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563574987620262,372631,1576563574987620262,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575021439103,372632,1576563575021439103,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575053610037,372633,1576563575053610037,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575087909669,372634,1576563575087909669,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575121353648,372635,1576563575121353648,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575154029538,372636,1576563575154029538,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575187120408,372637,1576563575187120408,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575221599235,372638,1576563575221599235,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575254452344,372639,1576563575254452344,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575288610329,372640,1576563575288610329,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575322072875,372641,1576563575322072875,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575355033620,372642,1576563575355033620,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575389146107,372643,1576563575389146107,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575423070458,372644,1576563575423070458,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575455116785,372645,1576563575455116785,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575488504944,372646,1576563575488504944,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575523022272,372647,1576563575523022272,pacmod,0,0,0,0,0,0,0,8.061,0.0,8.061
1576563575555638656,372648,1576563575555638656,pacmod,0,0,0,0,0,0,0,8.059,0.0,8.059
1576563575590125942,372649,1576563575590125942,pacmod,0,0,0,0,0,0,0,8.059,0.0,8.059
1576563575624155885,372650,1576563575624155885,pacmod,0,0,0,0,0,0,0,8.059,0.0,8.059
1576563575655836784,372651,1576563575655836784,pacmod,0,0,0,0,0,0,0,8.059,0.0,8.059
1576563575690346678,372652,1576563575690346678,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563575723747572,372653,1576563575723747572,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563575755817145,372654,1576563575755817145,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563575791427793,372655,1576563575791427793,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563575825064386,372656,1576563575825064386,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563575856204260,372657,1576563575856204260,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563575890179638,372658,1576563575890179638,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563575924452128,372659,1576563575924452128,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563575956853107,372660,1576563575956853107,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563575991753256,372661,1576563575991753256,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563576024887771,372662,1576563576024887771,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563576057014007,372663,1576563576057014007,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563576092002397,372664,1576563576092002397,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563576125443571,372665,1576563576125443571,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563576158139709,372666,1576563576158139709,pacmod,0,0,0,0,0,0,0,8.058,0.0,8.058
1576563576192614383,372667,1576563576192614383,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576225595635,372668,1576563576225595635,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576257928275,372669,1576563576257928275,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576292937770,372670,1576563576292937770,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576326154734,372671,1576563576326154734,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576358555559,372672,1576563576358555559,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576393565419,372673,1576563576393565419,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576426690244,372674,1576563576426690244,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576458809993,372675,1576563576458809993,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576493860706,372676,1576563576493860706,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576527159501,372677,1576563576527159501,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576559851576,372678,1576563576559851576,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576593688873,372679,1576563576593688873,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576627452612,372680,1576563576627452612,pacmod,0,0,0,0,0,0,0,8.056,0.0,8.056
1576563576659714752,372681,1576563576659714752,pacmod,0,0,0,0,0,0,0,8.054,0.0,8.054
1576563576694929362,372682,1576563576694929362,pacmod,0,0,0,0,0,0,0,8.051,0.0,8.051
1576563576727864819,372683,1576563576727864819,pacmod,0,0,0,0,0,0,0,8.051,0.0,8.051
1576563576761026858,372684,1576563576761026858,pacmod,0,0,0,0,0,0,0,8.051,0.0,8.051
1576563576795090396,372685,1576563576795090396,pacmod,0,0,0,0,0,0,0,8.049,0.0,8.049
1576563576828602794,372686,1576563576828602794,pacmod,0,0,0,0,0,0,0,8.049,0.0,8.049
1576563576860667639,372687,1576563576860667639,pacmod,0,0,0,0,0,0,0,8.049,0.0,8.049
1576563576895665115,372688,1576563576895665115,pacmod,0,0,0,0,0,0,0,8.049,0.0,8.049
1576563576928946449,372689,1576563576928946449,pacmod,0,0,0,0,0,0,0,8.047,0.0,8.047
1576563576961914657,372690,1576563576961914657,pacmod,0,0,0,0,0,0,0,8.045,0.0,8.045
1576563576996160218,372691,1576563576996160218,pacmod,0,0,0,0,0,0,0,8.044,0.0,8.044
1576563577029245133,372692,1576563577029245133,pacmod,0,0,0,0,0,0,0,8.044,0.0,8.044
1576563577061576793,372693,1576563577061576793,pacmod,0,0,0,0,0,0,0,8.044,0.0,8.044
1576563577096329142,372694,1576563577096329142,pacmod,0,0,0,0,0,0,0,8.042,0.0,8.042
1576563577130177292,372695,1576563577130177292,pacmod,0,0,0,0,0,0,0,8.04,0.0,8.04
1576563577162799429,372696,1576563577162799429,pacmod,0,0,0,0,0,0,0,8.04,0.0,8.04
1576563577196870837,372697,1576563577196870837,pacmod,0,0,0,0,0,0,0,8.04,0.0,8.04
1576563577229406033,372698,1576563577229406033,pacmod,0,0,0,0,0,0,0,8.037,0.0,8.037
1576563577262414650,372699,1576563577262414650,pacmod,0,0,0,0,0,0,0,8.033,0.0,8.033
1576563577297431278,372700,1576563577297431278,pacmod,0,0,0,0,0,0,0,8.032,0.0,8.032
1576563577330846787,372701,1576563577330846787,pacmod,0,0,0,0,0,0,0,8.028,0.0,8.028
1576563577363869470,372702,1576563577363869470,pacmod,0,0,0,0,0,0,0,8.025,0.0,8.025
1576563577397650286,372703,1576563577397650286,pacmod,0,0,0,0,0,0,0,8.019,0.0,8.019
1576563577431057635,372704,1576563577431057635,pacmod,0,0,0,0,0,0,0,8.016,0.0,8.016
1576563577463317731,372705,1576563577463317731,pacmod,0,0,0,0,0,0,0,8.012,0.0,8.012
1576563577498295515,372706,1576563577498295515,pacmod,0,0,0,0,0,0,0,8.005,0.0,8.005
1576563577532131515,372707,1576563577532131515,pacmod,0,0,0,0,0,0,0,7.998,0.0,7.998
1576563577563752242,372708,1576563577563752242,pacmod,0,0,0,0,0,0,0,7.984,0.0,7.984
1576563577598803560,372709,1576563577598803560,pacmod,0,0,0,0,0,0,0,7.963,0.0,7.963
1576563577631860543,372710,1576563577631860543,pacmod,0,0,0,0,0,0,0,7.949,0.0,7.949
1576563577664128780,372711,1576563577664128780,pacmod,0,0,0,0,0,0,0,7.932,0.0,7.932
1576563577697931188,372712,1576563577697931188,pacmod,0,0,0,0,0,0,0,7.911,0.0,7.911
1576563577732484860,372713,1576563577732484860,pacmod,0,0,0,0,0,0,0,7.901,0.0,7.901
1576563577764556361,372714,1576563577764556361,pacmod,0,0,0,0,0,0,0,7.894,0.0,7.894
1576563577800424234,372715,1576563577800424234,pacmod,0,0,0,0,0,0,0,7.887,0.0,7.887
1576563577832802152,372716,1576563577832802152,pacmod,0,0,0,0,0,0,0,7.873,0.0,7.873
1576563577865045414,372717,1576563577865045414,pacmod,0,0,0,0,0,0,0,7.853,0.0,7.853
1576563577900303221,372718,1576563577900303221,pacmod,0,0,0,0,0,0,0,7.782,0.0,7.782
1576563577934206076,372719,1576563577934206076,pacmod,0,0,0,0,0,0,0,7.677,0.0,7.677
1576563577966453818,372720,1576563577966453818,pacmod,0,0,0,0,0,0,0,7.553,0.0,7.553
1576563578000585243,372721,1576563578000585243,pacmod,0,0,0,0,0,0,0,7.487,0.0,7.487
1576563578033691579,372722,1576563578033691579,pacmod,0,0,0,0,0,0,0,7.41,0.0,7.41
1576563578066822973,372723,1576563578066822973,pacmod,0,0,0,0,0,0,0,7.37,0.0,7.37
1576563578100005468,372724,1576563578100005468,pacmod,0,0,0,0,0,0,0,7.356,0.0,7.356
1576563578135361030,372725,1576563578135361030,pacmod,0,0,0,0,0,0,0,7.353,0.0,7.353
1576563578167350338,372726,1576563578167350338,pacmod,0,0,0,0,0,0,0,7.354,0.0,7.354
1576563578201875957,372727,1576563578201875957,pacmod,0,0,0,0,0,0,0,7.351,0.0,7.351
1576563578234814999,372728,1576563578234814999,pacmod,0,0,0,0,0,0,0,7.339,0.0,7.339
1576563578267092373,372729,1576563578267092373,pacmod,0,0,0,0,0,0,0,7.326,0.0,7.326
1576563578302326845,372730,1576563578302326845,pacmod,0,0,0,0,0,0,0,7.302,0.0,7.302
1576563578335254601,372731,1576563578335254601,pacmod,0,0,0,0,0,0,0,7.278,0.0,7.278
1576563578368049788,372732,1576563578368049788,pacmod,0,0,0,0,0,0,0,7.25,0.0,7.25
